TIC,toi,toi_tess_disp,toi_tfopwg_disp,toi_period
367616146,3704.01,,PC,1.3944879
259506033,3705.01,,KP,1.9025032
252430813,3706.01,,PC,4.3701795
366311757,3707.01,,PC,4.9107194
251652214,3708.01,,PC,7.27299
252912175,3797.01,,PC,17.6229161
22683951,3798.01,,PC,2.6797436
373614579,3799.01,,FP,8.2064867
100014359,380.01,,PC,0.5045539
21291176,3800.01,,PC,1.6667559
373612558,3801.01,,PC,5.8677921
190250689,3802.01,,PC,1.4658218
353498819,3803.01,,PC,2.5492773
312991501,3804.01,,PC,3.2905683
189852832,3805.01,,PC,3.8960447
16076354,3806.01,,APC,2.9859012
289661991,3807.01,,CP,2.8989758
138497780,3808.01,,FP,3.6754815
252876117,3809.01,,PC,3.6346303
207084429,381.01,,FP,4.89577
239136269,3810.01,,FP,1.0590994
138475192,3811.01,,PC,2.9594596
190479710,3591.01,,PC,8.4843917
162387333,3592.01,,PC,5.5280331
162289289,3593.01,,PC,3.8212977
162179096,3594.01,,PC,9.3236885
440113053,3595.01,,KP,1.805376
352690548,3596.01,,PC,4.9056578
267650535,3597.01,,KP,4.0088245
352469839,3598.01,,PC,3.7026941
194461202,3599.01,,PC,3.2523102
13023738,360.01,,FP,8.0635
343726435,3600.01,,PC,5.016641
191202679,3601.01,,PC,4.0517972
331146317,3602.01,,PC,2.3874731
13961554,3603.01,,PC,1.2678043
330135981,3604.01,,PC,1.0666963
329373799,3605.01,,PC,3.6554335
315907220,3606.01,,PC,9.312167
277505161,3607.01,,PC,3.5884855
267867517,3608.01,,FP,2.6816329
356322454,3709.01,,PC,3.2509846
156016136,371.01,,PC,3.4813814
174826170,3710.01,,PC,2.4802272
355008856,3711.01,,PC,3.0108217
354442783,3712.01,,FP,1.5224706
171160885,3713.01,,PC,10.4401778
155867025,3714.01,,CP,2.1547472
354293303,3715.01,,PC,2.4713543
155351556,3716.01,,PC,6.0985856
348099535,3717.01,,APC,10.1182835
417942201,3718.01,,PC,4.230596
150074121,3719.01,,PC,1.2222265
441075486,372.01,,APC,1.1202752
347051112,3720.01,,PC,4.7378265
143687316,3721.01,,PC,3.5411235
346015394,3722.01,,PC,1.0788649
3027681,3723.01,,PC,3.9442027
143642240,3724.01,,PC,
147125706,2757.01,,PC,3.4813976
147034452,2758.01,,PC,4.5302876
134315574,2759.01,,FP,1.5971584
382188882,276.01,,FP,4.8000953
130611752,2760.01,,FP,0.4405893
96736412,2761.01,,PC,6.1214801
79431527,2762.01,,APC,3.9072351
78441371,2763.01,,PC,3.9980153
53122063,2764.01,,PC,2.276734
52976395,2765.01,,PC,1.0191022
284288093,2766.01,,APC,7.2748135
48806546,2767.01,,PC,0.934057
443556801,2768.01,,CP,1.5080197
443534757,2769.01,,PC,3.08858
439456714,277.01,,CP,3.9934418
438057373,2770.01,,PC,4.5697688
437893926,2771.01,,FP,3.8454384
435934762,2772.01,,PC,2.8504334
420962989,2773.01,,APC,0.5993364
80713983,2888.01,,PC,4.218652
355796887,2889.01,,PC,3.6579148
201292545,289.01,,PC,
355655412,2890.01,,PC,3.1958886
342167886,2891.01,,PC,17.3076615
340559155,2892.01,,PC,14.9502738
340144218,2893.01,,PC,10.3629429
315120585,2894.01,,PC,7.4190257
315117300,2895.01,,PC,8.7858955
310537530,2896.01,,PC,1.3475728
308987429,2897.01,,PC,12.0040505
308612785,2898.01,,PC,3.6128161
307366709,2899.01,,PC,4.0874138
201233610,290.01,,FP,21.05271
298206077,2900.01,,PC,1.317173
295093397,2901.01,,PC,4.6086828
290302097,2902.01,,FP,2.9918201
268125229,2903.01,,PC,3.5947639
267536225,2904.01,,PC,7.5010022
452464529,3025.01,,PC,3.6794732
449491381,3026.01,,PC,4.8206566
282091492,3027.01,,PC,3.3794034
467955232,3028.01,,PC,3.0525705
465540915,3029.01,,PC,2.0252285
145750719,303.01,,KP,3.5608112
465275307,3030.01,,PC,2.1510781
460686828,3031.01,,PC,3.9935853
401283491,3032.01,,PC,3.4677103
398725538,3033.01,,APC,3.9982381
391645374,3034.01,,PC,1.4032876
390444761,3035.01,,PC,5.2803048
390157607,3036.01,,FP,0.3859142
376209245,3037.01,,PC,2.1357662
376036292,3038.01,,PC,2.9677851
373033374,3039.01,,PC,3.412893
262530873,304.01,,FP,2.24172
372596795,3040.01,,PC,3.5366051
371864043,3041.01,,PC,2.9599541
361219651,3042.01,,PC,2.7559464
412371819,3166.01,,PC,1.87502
411796826,3167.01,,PC,3.0959309
410554986,3168.01,,PC,5.1745185
403911354,3169.01,,PC,4.4814049
402319411,317.01,,PC,3.3262977
400712525,3170.01,,PC,1.8923031
399058051,3171.01,,PC,1.5706704
398502253,3172.01,,PC,3.0031058
398466662,3173.01,,PC,8.7719993
392112968,3174.01,,FP,1.1960086
391510223,3175.01,,PC,1.6546269
389999924,3176.01,,FP,4.7606207
383410746,3177.01,,PC,2.114655
381996371,3178.01,,PC,2.9331094
378227267,3179.01,,PC,4.7076648
206352378,318.01,,PC,3.7463765
372960748,3180.01,,PC,2.0963263
372596796,3181.01,,FP,3.5366743
372448111,3182.01,,PC,5.0700956
388934707,2774.01,,PC,4.4430866
36574157,2775.01,,FP,3.7804749
35636165,2776.01,,PC,3.4590552
35483319,2777.01,,PC,1.9297769
332860211,2778.01,,PC,4.4445101
319735319,2779.01,,FP,2.9038027
244161191,278.01,,PC,0.299039
317546777,2780.01,,PC,4.9062135
317417916,2781.01,,PC,2.7636665
306903715,2782.01,,PC,4.8680805
302976834,2783.01,,PC,2.3044132
302766000,2784.01,,FP,0.2573207
300204369,2785.01,,PC,11.5054399
281987399,2786.01,,PC,3.7576217
270677031,2787.01,,PC,4.3217658
255756918,2788.01,,PC,4.0646554
251209368,2789.01,,FP,3.0071496
122613513,279.01,,PC,11.4707838
247518629,2790.01,,PC,2.3341583
260120451,2905.01,,PC,11.8790678
192259856,2906.01,,PC,3.7062792
192003741,2907.01,,PC,3.168632
191671884,2908.01,,PC,5.4631023
191496430,2909.01,,PC,3.0688259
49710555,291.01,,FP,12.08837
141574742,2910.01,,PC,3.3080662
141141249,2911.01,,PC,1.7701321
118406995,2912.01,,PC,8.7614828
101588793,2913.01,,PC,7.0317936
90127880,2914.01,,PC,3.0515894
89617284,2915.01,,PC,5.1304425
76663549,2916.01,,PC,3.9216762
75744886,2917.01,,PC,7.9018734
74881311,2918.01,,PC,9.5680636
74274839,2919.01,,PC,4.6957057
180285396,292.01,,PC,10.3688702
48210046,2920.01,,PC,3.2003149
45896295,2921.01,,PC,3.0044799
360706000,3043.01,,PC,2.3725483
357538688,3044.01,,FP,13.2681095
344568128,3045.01,,PC,2.3304358
323966987,3046.01,,PC,4.1343989
316652224,3047.01,,PC,2.7020875
304426002,3048.01,,PC,5.7672677
303867090,3049.01,,FP,1.3168344
102030574,305.01,,PC,9.94915
302003748,3050.01,,PC,5.939725
288224503,3051.01,,PC,2.9489639
287584141,3052.01,,PC,2.3097953
269859655,3053.01,,CP,2.9919962
267712001,3054.01,,PC,2.8281656
160522555,3055.01,,PC,1.3071566
67798337,3056.01,,PC,1.8092906
67622702,3057.01,,APC,0.58007
464711858,3058.01,,PC,2.3483946
464067218,3059.01,,FP,1.3934565
114749636,306.01,,KP,4.6027498
370385007,3183.01,,PC,4.2174286
366248595,3184.01,,PC,3.6071588
363661031,3185.01,,PC,3.5601365
363632843,3186.01,,PC,3.6130857
245027119,3187.01,,PC,2.0084283
363202582,3188.01,,PC,1.5659063
361998994,3189.01,,FP,1.84996
389753172,319.01,,APC,0.7135373
344745774,3190.01,,PC,2.669856
342375120,3191.01,,PC,4.4367891
336613507,3192.01,,PC,2.2350331
334757798,3193.01,,PC,2.3019268
333511802,3194.01,,PC,3.6179419
332880327,3195.01,,PC,0.6676722
331297805,3196.01,,PC,4.9816829
331160996,3197.01,,PC,2.1972485
121625070,3198.01,,PC,2.1271199
330885564,3199.01,,PC,0.6756067
188593930,320.01,,FP,1.46503
237406657,2791.01,,PC,3.7482756
237362186,2792.01,,PC,7.1185659
235077268,2793.01,,PC,0.3559702
232139628,2794.01,,PC,4.7654865
232052748,2795.01,,PC,3.6337247
220076110,2796.01,,CP,4.808498
206897186,2797.01,,PC,4.2380604
160347548,2798.01,,PC,3.994474
156887426,2799.01,,PC,1.4367914
42054565,280.01,,PC,10.1843061
147804034,2800.01,,PC,7.7538288
140287227,2801.01,,PC,5.4139736
139444326,2802.01,,PC,3.5266608
124379043,2803.01,,CP,1.962292
44764338,2804.01,,PC,4.8033954
5024743,2805.01,,FP,12.4498835
193220940,2806.01,,PC,11.4045112
11936042,2807.01,,PC,3.9919157
192988021,2808.01,,PC,9.4453763
45492609,2922.01,,PC,1.3605223
45299834,2923.01,,PC,4.3226285
45048546,2924.01,,PC,7.3498345
44510874,2925.01,,PC,1.5720089
34499178,2926.01,,PC,2.4249041
33651215,2927.01,,PC,1.3868302
33159936,2928.01,,PC,2.8457134
31975443,2929.01,,PC,2.0391352
355637190,293.01,,APC,0.8054361
30300445,2930.01,,PC,7.2041454
29505837,2931.01,,PC,8.6681997
29418536,2932.01,,PC,3.2569118
29336129,2933.01,,FP,1.6363822
28945511,2934.01,,PC,1.1239749
24837152,2935.01,,PC,5.5698287
22020459,2936.01,,FP,1.3328042
18794442,2937.01,,PC,2.0139493
11417087,2938.01,,PC,4.942456
5485318,2939.01,,PC,4.8306667
463681005,3060.01,,FP,0.5465391
463590116,3061.01,,PC,1.3185787
463343283,3062.01,,PC,4.865928
463103749,3063.01,,PC,1.9512921
463070290,3064.01,,PC,0.6771668
462135459,3065.01,,PC,1.6995805
461968320,3066.01,,PC,12.2027867
459157691,3067.01,,APC,7.4365725
458995583,3068.01,,PC,1.5959199
457268255,3069.01,,PC,3.8277062
9100874,307.01,,FP,6.1668344
452049244,3070.01,,PC,0.6587178
452006073,3071.01,,CP,1.2669382
451084885,3072.01,,PC,2.9828061
448744179,3073.01,,PC,3.1420872
447976172,3074.01,,PC,5.3583725
447891218,3075.01,,PC,1.8030565
447593267,3076.01,,PC,7.8595931
443341002,3077.01,,PC,6.3599636
330014070,3200.01,,PC,6.3087809
329921262,3201.01,,PC,2.3631898
329691586,3202.01,,PC,1.5169786
329609449,3203.01,,PC,4.2442882
326662822,3204.01,,PC,4.0446543
322862882,3205.01,,FP,1.2361087
321802774,3206.01,,PC,1.9405161
320994166,3207.01,,PC,4.0996864
319949055,3208.01,,PC,2.3577049
319806044,3209.01,,PC,1.3509356
175476629,321.01,,FP,1.14057
318668441,3210.01,,PC,2.2364485
323002911,3211.01,,PC,3.5949457
316236118,3212.01,,PC,4.1943867
314013231,3213.01,,APC,2.5395579
312508092,3214.01,,PC,5.7759952
307888842,3215.01,,PC,1.2008331
306547699,3216.01,,FP,2.6985136
309436531,3217.01,,FP,3.2136333
305739565,3218.01,,CP,3.3704313
45655786,2809.01,,PC,3.1660849
38696105,281.01,,PC,5.5765364
80682484,2810.01,,PC,8.4035706
78775584,2811.01,,FP,5.5553784
105801221,2812.01,,FP,3.0750728
133427311,2813.01,,PC,4.5654898
268187322,2814.01,,PC,5.479335
306663205,2815.01,,PC,3.4044402
131581522,2816.01,,FP,3.059168
285526706,2817.01,,PC,6.2804387
151483286,2818.01,,CP,4.0397189
387275908,2819.01,,APC,4.3905983
29781292,282.01,,CP,56.0045056
29781292,282.02,,FA,31.32312
29781292,282.03,,CP,84.2607645
29781292,282.04,,CP,22.8909897
130948731,2820.01,,PC,13.3454771
188570092,294.01,,CP,7.327945
5224772,2940.01,,PC,4.5991516
4729001,2941.01,,APC,0.7127815
3840990,2942.01,,PC,3.525723
3233861,2943.01,,PC,0.7123317
340700241,2944.01,,FP,7.7925448
286152207,2945.01,,PC,3.2006677
302798365,2946.01,,PC,4.9186433
374847873,2947.01,,FP,2.0391741
357896777,2948.01,,PC,2.7557652
357299852,2949.01,,PC,2.8652288
327952677,295.01,,KP,3.3969441
356206412,2950.01,,PC,3.2690486
304025075,2951.01,,FP,3.0290563
302527524,2952.01,,PC,10.7844934
469184909,2953.01,,FP,1.2926975
464328419,2954.01,,PC,4.8401948
464326872,2955.01,,PC,0.5542332
463508231,2956.01,,PC,4.127728
443042089,3078.01,,FP,0.5496848
441444262,3079.01,,PC,1.9892499
281710229,308.01,,APC,8.3092965
439926641,3080.01,,PC,4.5744909
432467894,3081.01,,PC,3.4365075
428699140,3082.01,,CP,1.9268037
405620289,3083.01,,PC,2.1532179
397423462,3084.01,,PC,5.1057571
376740324,3085.01,,FP,4.5300175
374158843,3086.01,,PC,10.9506335
364427226,3087.01,,PC,4.1414861
362607799,3088.01,,PC,2.6337971
347715478,3089.01,,PC,9.3096136
228507250,309.01,,PC,6.15733
309913305,3090.01,,PC,6.3272169
306255021,3091.01,,PC,2.7499877
274911536,3092.01,,PC,4.4163989
272885406,3093.01,,PC,4.3653308
272645619,3094.01,,PC,2.8396238
270075071,3095.01,,PC,4.2839945
305492348,3219.01,,PC,3.2969977
198077394,322.01,,PC,3.990533
304950588,3220.01,,FP,7.4316274
303883880,3221.01,,FP,0.8970184
303686889,3222.01,,PC,5.6320791
297668572,3223.01,,PC,4.633735
297457992,3224.01,,PC,2.8317721
401952328,3225.01,,PC,9.1509453
295233473,3226.01,,PC,2.3720554
294385899,3227.01,,PC,8.9522767
294365631,3228.01,,PC,1.8118703
290263093,3229.01,,PC,5.21228
251852984,323.01,,PC,2.7723915
289445553,3230.01,,PC,1.8200065
280857321,3231.01,,PC,2.1738256
269439355,3232.01,,PC,3.3898234
265633507,3233.01,,APC,0.9787891
260776145,3234.01,,PC,10.7012764
243641947,3235.01,,CP,2.5926199
281489322,2821.01,,PC,0.2856701
130349701,2822.01,,PC,2.8798613
271035369,2823.01,,PC,4.7962078
128135100,2824.01,,PC,2.2087864
268496304,2825.01,,PC,5.9492615
123462119,2826.01,,PC,1.9275568
440775339,2827.01,,PC,5.3393042
268042363,2828.01,,FP,4.6141256
114103134,2829.01,,FP,1.1468708
382626661,283.01,,CP,17.6174716
307456716,2830.01,,APC,4.2555436
259165246,2831.01,,PC,2.6926692
107340585,2832.01,,PC,2.6889686
238335094,2833.01,,PC,4.3897272
238335094,2833.02,,PC,1.8947564
156172268,2834.01,,PC,4.6391531
98286422,2835.01,,FP,2.9646096
144628120,2836.01,,PC,3.2379325
238020894,2837.01,,APC,0.8602467
463469906,2957.01,,PC,1.5314941
463203560,2958.01,,FP,1.9905105
462162963,2959.01,,FP,1.3550447
382463648,296.01,,PC,25.2580075
462072242,2960.01,,PC,2.0916623
446684383,2961.01,,PC,4.6259138
444394183,2962.01,,PC,4.0211797
441334829,2963.01,,FP,4.4433921
439512298,2964.01,,PC,3.8331282
146841337,2965.01,,PC,4.2672965
136504576,2966.01,,PC,1.5252473
103245940,2967.01,,FP,3.2517862
103183399,2968.01,,PC,0.7327757
36452991,2969.01,,PC,1.8237148
115242351,297.01,,FP,5.6748327
461136782,2970.01,,PC,4.420983
453452264,2971.01,,PC,4.8405428
448536355,2972.01,,PC,2.8371201
437259571,2973.01,,PC,2.7519326
229465678,3096.01,,PC,4.4282303
163262555,3097.01,,PC,1.3683875
163260812,3098.01,,PC,4.7323433
163030461,3099.01,,PC,2.5543095
175477257,310.01,,PC,4.2695675
162620529,3100.01,,PC,3.2907468
157213708,3101.01,,PC,4.0467915
147092818,3102.01,,PC,3.8769776
133129971,3103.01,,PC,4.3437796
132963419,3104.01,,PC,10.3069451
124454726,3105.01,,PC,5.3332571
124453339,3106.01,,PC,1.485163
124174267,3107.01,,PC,4.7343852
124146529,3108.01,,PC,6.900352
120723776,3109.01,,FP,2.8831285
434105231,311.01,,APC,0.7963207
104022675,3110.01,,FP,0.7428708
103832313,3111.01,,PC,4.640636
98662211,3112.01,,PC,4.2842284
242460075,3236.01,,FP,2.9098435
242389810,3237.01,,PC,3.0271374
241752370,3238.01,,PC,3.224746
241569046,3239.01,,PC,2.2310803
156002449,324.01,,PC,5.2848691
241514551,3240.01,,PC,3.8600722
241326434,3241.01,,PC,6.8380862
209923610,3242.01,,PC,3.0001627
209707800,3243.01,,PC,2.0519085
208091447,3244.01,,PC,4.6606892
203476998,3245.01,,PC,2.8977031
179715231,3246.01,,PC,4.319754
167597352,3247.01,,PC,5.3305676
165667705,3248.01,,PC,3.2782956
159262969,3249.01,,PC,3.2420704
66413476,325.01,,PC,4.36907
125424836,3250.01,,PC,3.2806578
121194926,3251.01,,PC,2.0694143
112037211,3252.01,,PC,4.3636327
81231810,2838.01,,FP,5.4521068
182470056,2839.01,,FP,0.879268
277103955,284.01,,FP,1.3090665
178577607,2840.01,,PC,1.532427
79930628,2841.01,,PC,2.1663502
178162579,2842.01,,CP,3.5514016
79030066,2843.01,,PC,1.8882882
387342052,2844.01,,CP,3.5524144
177612321,2845.01,,FP,3.145502
66151343,2846.01,,PC,2.6792695
175604949,2847.01,,PC,2.648845
285524410,2848.01,,FP,3.0244222
61687533,2849.01,,PC,2.9510628
220459976,285.01,,PC,
453105377,2850.01,,PC,6.6329154
174206540,2851.01,,PC,4.8257226
52869977,2852.01,,PC,0.400777
173818213,2853.01,,PC,3.2923881
50989813,2854.01,,PC,0.9008643
437253811,2974.01,,PC,0.689421
423393242,2975.01,,PC,0.426988
413372087,2976.01,,PC,3.4859402
361343239,2977.01,,CP,2.3506217
315096343,2978.01,,PC,4.3497551
311252710,2979.01,,PC,5.4913314
206686292,298.01,,APC,1.3287182
289931756,2980.01,,PC,3.5910692
287145649,2981.01,,CP,3.6015056
211446495,2982.01,,PC,4.8701613
168449943,2983.01,,PC,3.4287311
168405330,2984.01,,APC,9.162268
168384845,2985.01,,PC,3.8996784
148497855,2986.01,,PC,3.2783445
141631253,2987.01,,FP,1.6709011
105759569,2988.01,,PC,1.8865581
97825640,2989.01,,PC,3.1228396
156075294,299.01,,PC,5.7217124
94346376,3113.01,,PC,3.1339232
94011343,3114.01,,PC,4.407111
93093765,3115.01,,PC,2.7961137
80778619,3116.01,,PC,1.6484941
73082014,3117.01,,PC,3.2689953
58461209,3118.01,,PC,3.8098324
57793060,3119.01,,PC,8.907516
180145006,312.01,,APC,3.541231
22384839,3120.01,,PC,7.0235956
14715294,3121.01,,PC,5.5167527
61117473,3122.01,,FP,6.1836211
60768923,3123.01,,APC,1.8703411
454918388,3124.01,,PC,2.2545904
160023,3125.01,,PC,6.7565519
454876465,3126.01,,PC,1.8246123
17361,3127.01,,APC,3.606557
453677947,3128.01,,PC,2.3155132
4711,3129.01,,PC,2.3348152
9102327,313.01,,FP,3.2615
112037203,3253.01,,FP,4.3622356
107506563,3254.01,,PC,1.6832809
83395136,3255.01,,PC,2.2458338
322901324,3256.01,,PC,6.3096313
76505260,3257.01,,FP,2.5336422
369789627,3258.01,,PC,1.227961
68523365,3259.01,,PC,3.4470312
144336525,326.01,,APC,0.247325
370138999,3260.01,,PC,11.4520097
358070912,3261.01,,CP,0.8831279
280096473,3262.01,,PC,12.8770845
469821652,3263.01,,PC,5.6155837
468055102,3264.01,,PC,3.3133491
466167563,3265.01,,PC,3.3792968
451566438,3266.01,,PC,3.7462806
410372968,3267.01,,PC,2.7674682
410358456,3268.01,,PC,1.8641295
410314178,3269.01,,PC,4.132031
206669860,327.01,,PC,10.0550764
434171145,3926.01,,PC,2.7873223
434171113,3927.01,,PC,4.4921154
427153307,3928.01,,PC,2.2035349
422554579,3929.01,,PC,3.4608812
29960109,393.01,,FP,2.49221
422514153,3930.01,,PC,2.9284231
421336001,3931.01,,PC,7.6644
408094424,3932.01,,APC,2.4892754
388393034,3933.01,,PC,1.97549
375981105,3934.01,,PC,11.7512673
372207084,3935.01,,PC,1.2257683
371676181,3936.01,,PC,1.4858906
367425982,3937.01,,PC,1.6923573
367333043,3938.01,,FP,2.8778095
366115856,3939.01,,PC,2.3466472
9858404,394.01,,APC,0.39149
346081845,3940.01,,PC,3.4895723
345697569,3941.01,,PC,2.8817718
345329200,3942.01,,PC,3.1082514
322262448,4043.01,,PC,5.1191172
307956396,4044.01,,FP,4.1508803
298264260,4045.01,,PC,7.9927894
284760740,4046.01,,PC,0.7583741
279769094,4047.01,,PC,4.5029619
279605855,4048.01,,FP,1.972401
259274960,4049.01,,PC,31.4001189
176984236,405.01,,FP,1.7560902
255865833,4050.01,,PC,4.6546139
237101326,4051.01,,FP,1.5374024
236775063,4052.01,,FP,0.7409429
235684392,4053.01,,FP,21.7894491
233719215,4054.01,,PC,17.356719
233053554,4055.01,,PC,4.567925
232567319,4056.01,,PC,5.0518907
230388132,4057.01,,PC,2.4076941
229639351,4058.01,,PC,2.8668029
229605891,4059.01,,PC,2.0381761
153065527,406.01,,CP,13.1757294
362223355,4171.01,,PC,3.7453991
359388309,4172.01,,PC,4.1915095
358613376,4173.01,,PC,8.2713274
356822426,4174.01,,PC,1.5569519
952046774,4175.01,,PC,2.1632835
58533991,4176.01,,APC,3.2089372
130981260,4177.01,,APC,3.6928289
289988797,4178.01,,FP,2.2042212
297148017,4179.01,,PC,2.5485772
178284730,418.01,,KP,2.2359865
126737992,4180.01,,APC,1.5954319
426017070,4181.01,,FP,0.5992533
31637479,4182.01,,PC,27.848697
421951960,4183.01,,PC,11.7915574
394357918,4184.01,,CP,4.9019938
152563846,4185.01,,PC,16.5414219
300579472,4186.01,,PC,12.7503356
310105752,4285.01,,APC,1.1703152
294097592,4286.01,,PC,1.0268508
290407621,4287.01,,PC,4.2337624
278821913,4288.01,,PC,6.0597
278540265,4289.01,,PC,2.9757428
259592689,429.01,,PC,
278196907,4290.01,,PC,1.1771655
257520272,4291.01,,PC,12.1525595
255918903,4292.01,,FP,1.7201092
101696403,4293.01,,PC,1.6242109
30499203,4294.01,,FP,2.4330551
325527653,4295.01,,PC,11.3929129
72668830,4296.01,,FA,19.9706574
72668830,4296.02,,PC,5.0959342
72668830,4296.03,,PC,12.4911003
28116365,4297.01,,PC,16.5272651
146282666,4298.01,,PC,722.2619756
67535663,4299.01,,PC,6.6019866
343330330,3943.01,,PC,5.5613023
338065029,3944.01,,PC,2.3151015
336824844,3945.01,,PC,4.4638411
303317324,4310.01,,CP,29.5667355
122617317,4311.01,,CP,15.0700779
122617317,4311.02,,CP,0.9902892
251086776,4312.01,,FA,726.1175225
294324819,4313.01,,PC,6.8227645
459952217,4314.01,,FA,73.580982
139148528,4315.01,,PC,8.2861614
7020254,4316.01,,KP,20.2730282
422914082,4317.01,,PC,358.2825093
311130133,4318.01,,PC,1.1343824
157115010,4319.01,,PC,
38686737,432.01,,FP,2.24704
404518509,4320.01,,CP,25.1290153
153065527,406.02,,CP,6.614911
229508727,4060.01,,PC,23.1315739
224601047,4061.01,,FA,7.2087245
219866209,4062.01,,PC,6.7473822
219499488,4063.01,,APC,1.6323062
219489550,4064.01,,PC,3.8823511
219485050,4065.01,,PC,3.5908038
193556520,4066.01,,PC,6.7201811
162577466,4067.01,,FP,3.6772391
159334269,4068.01,,FP,1.1578392
143009290,4069.01,,PC,2.7240303
349518800,407.01,,APC,2.1654694
115270627,4070.01,,PC,3.1504798
115182469,4071.01,,PC,6.5169955
85459171,4072.01,,PC,2.1390271
648958344,4073.01,,PC,2.3079651
628103717,4074.01,,PC,3.2175013
627323667,4075.01,,PC,3.0492435
57193198,4076.01,,PC,4.3965758
350299588,4348.01,,PC,602.2450921
313889049,4349.01,,PC,749.1605231
44647437,435.01,,CP,3.352907
50379036,4350.01,,PC,4.8759656
358253047,4351.01,,PC,20.1459438
237332812,4352.01,,PC,11.8918633
176797879,4353.01,,PC,718.1809317
332715376,4354.01,,PC,10.6306165
260655847,4355.01,,PC,
149389419,4356.01,,PC,579.6472035
300011941,4357.01,,FP,1.8141215
273418421,4358.01,,PC,97.6087634
133505138,4359.01,,FP,2.4360845
44745077,436.01,,FP,1.8756
52307802,4360.01,,PC,3.0749507
334632624,4361.01,,PC,741.4238314
459942762,430.01,,FP,0.58644
266843799,4300.01,,FP,0.8062768
307079330,4301.01,,PC,6.5445251
182078202,4302.01,,PC,38.7619532
200296137,4303.01,,PC,8.6110844
366443426,4304.01,,KP,15.5718552
366443426,4304.03,,KP,31.7180208
372068780,4305.01,,PC,183.0019106
372068780,4305.02,,PC,374.3644315
44898913,4306.01,,CP,2.7299049
141186075,4307.01,,CP,32.696666
141186075,4307.02,,PC,4.6545798
144193715,4308.01,,CP,9.1512776
56662591,4309.01,,PC,
31374837,431.01,,CP,12.4610086
31374837,431.02,,CP,0.4900589
404518509,4320.02,,FA,46.4093732
325081244,4321.01,,PC,
13883872,4322.01,,PC,13.4190972
143022742,4323.01,,FA,14.6762658
143022742,4323.02,,FA,21.9692578
408416746,4324.01,,CP,6.2509468
202185707,4325.01,,PC,1.6500673
303586471,4326.01,,PC,1826.0790324
140687214,4327.01,,PC,0.8303285
77175217,4328.01,,PC,703.79367
256722647,4329.01,,CP,2.9224661
188989177,433.01,,FP,1.17409
47617038,4330.01,,FP,3.3513304
148833828,4331.01,,PC,2.9034242
178959058,4332.01,,FP,5.4468377
144645881,4333.01,,PC,8.9021443
128531633,4334.01,,PC,8.2197647
443658196,4335.01,,FP,4.5006638
166184428,4336.01,,CP,16.3363665
399642071,4337.01,,FP,2.2887763
253434221,4338.01,,APC,7.4997158
7439481,4339.01,,FP,1.2540806
78055054,434.01,,KP,4.3888516
454038613,4340.01,,PC,2.6680587
62301521,4341.01,,FA,18.4043334
